140269|MEDENİ USUL VE İCRA İFLAS HUKUKU ANABİLİM DALI|Anabilim Dalı|140235|Aktif|Türkçe|10.09.2009|
159920|MİLLETLERARASI HUKUK ANABİLİM DALI|Anabilim Dalı|140235|Aktif|Türkçe|10.09.2009|
140237|TİCARET HUKUKU ANABİLİM DALI|Anabilim Dalı|140235|Aktif|Türkçe|10.09.2009|
140270|İŞ VE SOSYAL GÜVENLİK HUKUKU ANABİLİM DALI|Anabilim Dalı|140235|Aktif|Türkçe|10.09.2009|
159914|İDARE HUKUKU ANABİLİM DALI|Anabilim Dalı|128074|Kapalı|Türkçe||
159916|İŞ VE SOSYAL GÜVENLİK HUKUKU ANABİLİM DALI|Anabilim Dalı|128074|Kapalı|Türkçe||
269757|AMASYA EĞİTİM FAKÜLTESİ|Fakülte|121946|Arşiv|Türkçe||
277320|BEDEN EĞİTİMİ VE SPOR ÖĞRETMENLİĞİ PR.|Önlisans/Lisans Programı|269757|Arşiv|Türkçe|27.05.2015|4
273560|BİYOLOJİ ÖĞRETMENLİĞİ PR.|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273561|BİYOLOJİ ÖĞRETMENLİĞİ PR. (İÖ)|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273562|FEN BİLGİSİ ÖĞRETMENLİĞİ PR.|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273563|FEN BİLGİSİ ÖĞRETMENLİĞİ PR. (İÖ)|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273564|FİZİK ÖĞRETMENLİĞİ PR.|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273567|KİMYA ÖĞRETMENLİĞİ PR.|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273568|MATEMATİK ÖĞRETMENLİĞİ PR.|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
273569|OKUL ÖNCESİ ÖĞRETMENLİĞİ PR.|Önlisans/Lisans Programı|269757|Arşiv|Türkçe||4
